Date,RegionName,State,Metro,County,City,SizeRank,Zri,MoM,QoQ,YoY,ZriRecordCnt
2/28/19,19465,PA,Philadelphia-Camden-Wilmington,Chester County,North Coventry,6841,1885,-0.002645503,0.009100642,0.031181619,5856
2/28/19,18705,PA,Scranton--Wilkes-Barre--Hazleton,Luzerne County,Wilkes-Barre,6842,859,0.010588235,0.076441103,0.080503145,5826
2/28/19,11754,NY,New York-Newark-Jersey City,Suffolk County,Kings Park,6843,2882,0.004181185,0.004181185,-0.002768166,5994
2/28/19,13413,NY,Utica-Rome,Oneida County,New Hartford,6844,1535,-0.010953608,-0.065164434,0.122076023,5274
2/28/19,30513,GA,,Fannin County,Blue Ridge,6845,1334,0.003762227,0.024577573,0.028527371,4591
2/28/19,12524,NY,New York-Newark-Jersey City,Dutchess County,Fishkill,6846,2070,-0.001447178,0.000967118,0.012720157,5081
2/28/19,75134,TX,Dallas-Fort Worth-Arlington,Dallas County,Lancaster,6847,1428,0.002808989,0.018544936,0.034033309,5991
2/28/19,95817,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,Sacramento,6848,1668,0.004214329,0.032817337,0.049716803,4667
2/28/19,75801,TX,Palestine,Anderson County,Palestine,6849,1130,-0.007901668,0.019855596,0.020776874,4511
2/28/19,48341,MI,Detroit-Warren-Dearborn,Oakland County,Pontiac,6850,1080,0.011235955,0.042471042,0.053658537,6101
2/28/19,20151,VA,Washington-Arlington-Alexandria,Loudoun County,Chantilly,6851,2396,-0.002082466,-0.016420361,0.012679628,6164
2/28/19,24354,VA,,Smyth County,Marion,6852,1006,-0.003960396,0.008016032,0.009027081,5310
2/28/19,77707,TX,Beaumont-Port Arthur,Jefferson County,Beaumont,6853,1297,0.00464756,0.03100159,0.069249794,5979
2/28/19,93280,CA,Bakersfield,Kern County,Wasco,6854,1203,0.0025,0.00838223,0.01092437,4213
2/28/19,60546,IL,Chicago-Naperville-Elgin,Cook County,Riverside,6855,1969,0.002545825,0.035770647,0.042902542,5585
2/28/19,20724,MD,Washington-Arlington-Alexandria,Prince Georges County,Laurel,6856,1972,-0.00353714,0.005609383,-0.005547151,4800
2/28/19,80751,CO,Sterling,Logan County,Sterling,6857,1308,-0.011337868,0.004608295,-0.01728024,4861
2/28/19,91746,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,West Puente Valley,6858,2326,0.003451251,0.018388792,0.021968366,6101
2/28/19,11370,NY,New York-Newark-Jersey City,Queens County,New York,6859,2235,0.001344086,0.010854817,0.020547945,7086
2/28/19,13057,NY,Syracuse,Onondaga County,De Witt,6860,1406,0.005003574,0.033823529,0.047690015,5387
2/28/19,86426,AZ,Lake Havasu City-Kingman,Mohave County,Mohave Valley,6861,1169,-0.005952381,-0.017647059,0.025438596,5365
2/28/19,8830,NJ,New York-Newark-Jersey City,Middlesex County,Woodbridge,6862,2119,0.002365184,-0.005631159,-0.007958801,5329
2/28/19,2188,MA,Boston-Cambridge-Newton,Norfolk County,Weymouth,6863,2407,-0.00083022,0.000831601,0.049258936,4168
2/28/19,99016,WA,Spokane-Spokane Valley,Spokane County,Spokane Valley,6864,1531,0.011896894,0.065414057,0.070629371,5012
2/28/19,74361,OK,,Mayes County,Pryor,6865,911,0.004410143,0.007743363,-0.027748132,5205
2/28/19,54603,WI,La Crosse-Onalaska,La Crosse County,La Crosse,6866,1006,0.002991027,0.030737705,0.036045314,3220
2/28/19,97459,OR,Coos Bay,Coos County,North Bend,6867,1356,-0.00073692,0.008928571,0.028831563,5058
2/28/19,29601,SC,Greenville-Anderson-Mauldin,Greenville County,Greenville,6868,1323,0.008384146,0.024786987,0.020046261,4251
2/28/19,39204,MS,Jackson,Hinds County,Jackson,6869,733,0.002735978,0.009641873,-0.004076087,5500
2/28/19,92377,CA,Riverside-San Bernardino-Ontario,San Bernardino County,Rialto,6870,2149,-0.0009298,0.012723845,0.032180596,5528
2/28/19,81321,CO,,Montezuma County,Cortez,6871,1311,0.004597701,0.035545024,0.030660377,5760
2/28/19,88210,NM,Carlsbad-Artesia,Eddy County,Artesia,6872,1109,0.009099181,-0.008050089,-0.027192982,3927
2/28/19,95366,CA,Stockton-Lodi,San Joaquin County,Ripon,6873,2083,0.005794302,0.034260179,0.0415,4719
2/28/19,49660,MI,,Manistee County,Manistee,6874,987,-0.005040323,0.002030457,0.011270492,6757
2/28/19,60084,IL,Chicago-Naperville-Elgin,Lake County,Wauconda,6875,1740,0.001727116,0.007527504,0.050090525,6418
2/28/19,79903,TX,El Paso,El Paso County,El Paso,6876,891,0.001123596,0.014806378,0.015963512,5474
2/28/19,21108,MD,Baltimore-Columbia-Towson,Anne Arundel County,Glen Burnie,6877,2204,0.000453926,0.015668203,0.02037037,6334
2/28/19,92865,CA,Los Angeles-Long Beach-Anaheim,Orange County,Orange,6878,2973,-0.000672269,0.003713707,0.01122449,5616
2/28/19,66067,KS,Ottawa,Franklin County,Ottawa,6879,902,-0.002212389,-0.013129103,0.004454343,4990
2/28/19,36106,AL,Montgomery,Montgomery County,Montgomery,6880,1070,0.009433962,0.05108055,0.046966732,5859
2/28/19,21550,MD,,Garrett County,Mountain Lake Park,6881,1328,-0.010432191,-0.005243446,0.025482625,8167
2/28/19,70006,LA,New Orleans-Metairie,Jefferson Parish,Metairie,6882,1650,-0.003021148,0.009791922,-0.003623188,4805
2/28/19,96130,CA,Susanville,Lassen County,Susanville,6883,1346,0.011269722,0.045031056,0.064031621,5762
2/28/19,3055,NH,Manchester-Nashua,Hillsborough County,Milford,6884,1823,0.003854626,0.064214828,0.105518496,5608
2/28/19,2421,MA,Boston-Cambridge-Newton,Middlesex County,Lexington,6885,3484,-0.002576582,0.005773672,-0.006558312,5459
2/28/19,39520,MS,Gulfport-Biloxi-Pascagoula,Hancock County,Bay Saint Louis,6886,1087,-0.002752294,0.028382214,0.034253092,5162
2/28/19,22963,VA,Charlottesville,Fluvanna County,Palmyra,6887,1441,0.006284916,0.032234957,0.035201149,6159
2/28/19,90013,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Los Angeles,6888,2536,0.007148531,0.03257329,0.039344262,1998
2/28/19,33980,FL,Punta Gorda,Charlotte County,Punta Gorda,6889,1503,-0.001328904,-0.0182887,-0.025923526,4973
2/28/19,76115,TX,Dallas-Fort Worth-Arlington,Tarrant County,Fort Worth,6890,1204,0.004170142,0.037037037,0.099543379,4707
2/28/19,77011,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,6891,1299,0.004640371,0.032591415,0.040865385,4177
2/28/19,63131,MO,St. Louis,Saint Louis County,Des Peres,6892,3033,0.011337112,0.033742331,0.046222835,6860
2/28/19,57350,SD,Huron,Beadle County,Huron,6893,934,-0.004264392,0.007551241,-0.047910296,4913
2/28/19,3303,NH,Concord,Merrimack County,Concord,6894,1418,-0.002111189,0.004249292,0.001412429,5584
2/28/19,46615,IN,South Bend-Mishawaka,Saint Joseph County,South Bend,6895,843,0.003571429,0.033088235,0.02804878,5955
2/28/19,33935,FL,Clewiston,Hendry County,Labelle,6896,1292,0.001550388,0.009375,0.024583664,3923
2/28/19,55371,MN,Minneapolis-St. Paul-Bloomington,Mille Lacs County,Princeton,6897,1420,0.005665722,0.039531479,0.062874251,5229
2/28/19,45891,OH,Van Wert,Van Wert County,Van Wert,6898,930,0.005405405,0.026490066,0.042600897,4937
2/28/19,60436,IL,Chicago-Naperville-Elgin,Will County,Joliet,6899,1256,0.003996803,0.008835341,-0.011023622,7369
2/28/19,38120,TN,Memphis,Shelby County,Memphis,6900,1947,-0.003582395,0.0140625,0.009854772,5396
2/28/19,97524,OR,Medford,Jackson County,Eagle Point,6901,1549,-0.000645161,0,-0.010855683,2961
2/28/19,27504,NC,Raleigh,Johnston County,Benson,6902,1154,0.006102877,0.037769784,0.056776557,4388
2/28/19,81507,CO,Grand Junction,Mesa County,Grand Junction,6903,1673,0.004804805,0.016403402,0.043668122,6321
2/28/19,93725,CA,Fresno,Fresno County,Fresno,6904,1243,0.00322841,0.013866232,0.022203947,4602
2/28/19,59912,MT,Kalispell,Flathead County,Columbia Falls,6905,1391,-0.009964413,0.005057803,0.041167665,2916
2/28/19,2351,MA,Boston-Cambridge-Newton,Plymouth County,Abington,6906,2060,0.010794897,0.029485257,0.014778325,5053
2/28/19,90304,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Inglewood,6907,2525,0,0.002381898,0.032297629,3089
2/28/19,68136,NE,Omaha-Council Bluffs,Douglas County,Omaha,6908,1709,0.004112808,0.028898254,0.005885815,5993
2/28/19,19707,DE,Philadelphia-Camden-Wilmington,New Castle County,Hockessin,6909,2353,-0.002966102,-0.002120441,0.00641574,5930
2/28/19,33327,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,Weston,6910,2988,0.003694995,0.012881356,0.030344828,7879
2/28/19,4038,ME,Portland-South Portland,Cumberland County,Gorham,6911,1836,0.001636661,0.020566982,0.025125628,5859
2/28/19,39571,MS,Gulfport-Biloxi-Pascagoula,Harrison County,Pass Christian,6912,1201,0.001668057,0.001668057,0,3092
2/28/19,85648,AZ,Nogales,Santa Cruz County,Rio Rico,6913,1182,0.007672634,0.036842105,0.083409716,6260
2/28/19,81521,CO,Grand Junction,Mesa County,Fruita,6914,1387,0.013888889,0.057971014,0.071042471,5503
2/28/19,89005,NV,Las Vegas-Henderson-Paradise,Clark County,Boulder City,6915,1447,0.009065551,0.038765255,0.067896679,5514
2/28/19,37377,TN,Chattanooga,Hamilton County,Signal Mountain,6916,1882,0.007494647,0.035773253,-0.008429926,6412
2/28/19,61603,IL,Peoria,Peoria County,Peoria,6917,690,0,0.017699115,0.014705882,6207
2/28/19,8837,NJ,New York-Newark-Jersey City,Middlesex County,Edison,6918,2126,0.001885014,0.001413095,-0.006542056,4064
2/28/19,63005,MO,St. Louis,Saint Louis County,Chesterfield,6919,2923,0.005849966,0.019177127,0.023459384,6796
2/28/19,27370,NC,Greensboro-High Point,Randolph County,Trinity,6920,1058,0.0085796,0.126730564,-0.021276596,4643
2/28/19,29630,SC,Greenville-Anderson-Mauldin,Pickens County,Central,6921,1045,0,-0.052583862,-0.044789762,4026
2/28/19,1028,MA,Springfield,Hampden County,East Longmeadow,6922,1947,0.001028278,0.00154321,0.029069767,5683
2/28/19,23707,VA,Virginia Beach-Norfolk-Newport News,Portsmouth City,Portsmouth,6923,1147,0.004378284,0.02962298,0.026857654,4785
2/28/19,75670,TX,Marshall,Harrison County,Marshall,6924,749,-0.0066313,-0.040973111,0.014905149,5759
2/28/19,15201,PA,Pittsburgh,Allegheny County,Pittsburgh,6925,1197,0.005037783,0.004194631,0.031007752,5953
2/28/19,38019,TN,Memphis,Tipton County,Covington,6926,977,0.002051282,0.015592516,0.097752809,5504
2/28/19,22546,VA,Richmond,Caroline County,Ruther Glen,6927,1318,0.006875477,0.037795276,0.009188361,6277
2/28/19,45246,OH,Cincinnati,Hamilton County,Springdale,6928,1275,-0.001566171,-0.010093168,0.038273616,4283
2/28/19,92844,CA,Los Angeles-Long Beach-Anaheim,Orange County,Garden Grove,6929,2713,0.004814815,0.038270188,0.049922601,4592
2/28/19,13219,NY,Syracuse,Onondaga County,Fairmount,6930,1399,-0.000714286,0.012301013,0.023408925,6056
2/28/19,30354,GA,Atlanta-Sandy Springs-Roswell,Fulton County,Atlanta,6931,1108,0.005444646,0.013723696,0.074684772,4356
2/28/19,60118,IL,Chicago-Naperville-Elgin,Kane County,West Dundee,6932,1811,-0.001103144,0.001659292,-0.000551876,5867
2/28/19,29118,SC,Orangeburg,Orangeburg County,Orangeburg,6933,1125,0.00088968,0.03116407,0.037822878,4413
2/28/19,79714,TX,Andrews,Andrews County,Andrews,6934,1253,0.0024,0.00400641,-0.030935808,3726
2/28/19,56258,MN,Marshall,Lyon County,Marshall,6935,1229,-0.001624695,0.005728314,0.048634812,4396
2/28/19,89138,NV,Las Vegas-Henderson-Paradise,Clark County,Las Vegas,6936,2024,0.006965174,0.048161574,0.06302521,5476
2/28/19,68507,NE,Lincoln,Lancaster County,Lincoln,6937,1162,-0.001718213,-0.019409283,0.000861326,5305
2/28/19,35475,AL,Tuscaloosa,Tuscaloosa County,Northport,6938,1341,0.0060015,-0.0275562,0.015909091,8406
2/28/19,32317,FL,Tallahassee,Leon County,Tallahassee,6939,1608,0.011957206,-0.017114914,-0.006794317,4676
2/28/19,35210,AL,Birmingham-Hoover,Jefferson County,Irondale,6940,1124,0.009883199,0.054409006,0.080769231,5289
2/28/19,2019,MA,Boston-Cambridge-Newton,Norfolk County,Bellingham,6941,2291,0.006148441,0.039473684,0.028276481,5842
2/28/19,7067,NJ,New York-Newark-Jersey City,Middlesex County,Woodbridge,6942,2291,0.001311189,0.011925795,0.018674967,6084
2/28/19,18466,PA,East Stroudsburg,Monroe County,Coolbaugh,6943,1189,0,0.014505119,0.036617262,8640
2/28/19,6351,CT,Norwich-New London,New London County,Griswold,6944,1412,-0.005633803,-0.001414427,-0.036177474,5611
2/28/19,65806,MO,Springfield,Greene County,Springfield,6945,619,0,0.045608108,0.067241379,2485
2/28/19,28460,NC,Jacksonville,Onslow County,North Topsail Beach,6946,1188,0.01106383,0.051327434,0.079019074,6971
2/28/19,46404,IN,Chicago-Naperville-Elgin,Lake County,Gary,6947,799,0.00250941,0.007566204,0.01011378,7235
2/28/19,61114,IL,Rockford,Winnebago County,Rockford,6948,1299,-0.006120888,-0.002304147,0.005417957,5669
2/28/19,2359,MA,Boston-Cambridge-Newton,Plymouth County,Pembroke,6949,2152,0.011753644,0.028680688,-0.013748854,6172
2/28/19,18612,PA,Scranton--Wilkes-Barre--Hazleton,Luzerne County,Back Mountain,6950,1283,-0.006965944,-0.064186725,-0.047512992,5172
2/28/19,53901,WI,Madison,Columbia County,Portage,6951,1086,0.000921659,0.021636877,0.010232558,5226
2/28/19,90212,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Beverly Hills,6952,6373,0.002832415,0.017563468,0.047329499,2695
2/28/19,90270,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Maywood,6953,2333,0.004304778,0.031844317,0.026848592,2838
2/28/19,18634,PA,Scranton--Wilkes-Barre--Hazleton,Luzerne County,Nanticoke,6954,805,-0.001240695,0.028097063,0.053664921,5069
2/28/19,45631,OH,Point Pleasant,Gallia County,Gallipolis,6955,978,0.008247423,0.044871795,0.070021882,3024
2/28/19,97216,OR,Portland-Vancouver-Hillsboro,Multnomah County,Portland,6956,1739,0.00115141,0.020539906,0.012813046,4630
2/28/19,60070,IL,Chicago-Naperville-Elgin,Cook County,Prospect Heights,6957,1683,0,0.007181329,0.008992806,5746
2/28/19,78739,TX,Austin-Round Rock,Travis County,Austin,6958,2580,0.001941748,0.019762846,0.035728623,6067
2/28/19,97381,OR,Salem,Marion County,Silverton,6959,1656,-0.003610108,0.004244997,0.016574586,4327
2/28/19,11356,NY,New York-Newark-Jersey City,Queens County,New York,6960,2253,0.002670227,0.004010695,0.003116652,5605
2/28/19,45804,OH,Lima,Allen County,Lima,6961,694,0.001443001,0.005797101,0.094637224,5435
2/28/19,22301,VA,Washington-Arlington-Alexandria,Alexandria City,Alexandria,6962,2776,-0.012451085,-0.050940171,-0.085337727,4902
2/28/19,55108,MN,Minneapolis-St. Paul-Bloomington,Ramsey County,Saint Paul,6963,1741,-0.003434459,-0.004574042,0.005196305,3651
2/28/19,46807,IN,Fort Wayne,Allen County,Fort Wayne,6964,726,0.004149378,0.03125,0.049132948,6266
2/28/19,97914,OR,Ontario,Malheur County,Ontario,6965,1296,-0.004608295,0.0368,0.066666667,4302
2/28/19,34715,FL,Orlando-Kissimmee-Sanford,Lake County,Clermont,6966,1503,0.00804829,0.055477528,0.077419355,5321
2/28/19,49047,MI,South Bend-Mishawaka,Cass County,Dowagiac,6967,976,-0.007121058,-0.010141988,0.011398964,5687
2/28/19,55364,MN,Minneapolis-St. Paul-Bloomington,Hennepin County,Mound,6968,1924,-0.002592017,-0.002592017,0.016913319,6322
2/28/19,70037,LA,New Orleans-Metairie,Plaquemines Parish,Belle Chasse,6969,1537,0.001302932,0.026720107,-0.007105943,3690
2/28/19,15229,PA,Pittsburgh,Allegheny County,Ross,6970,1198,0.001672241,0.013536379,0.031869078,5528
2/28/19,62249,IL,St. Louis,Madison County,Highland,6971,1224,-0.000816327,0.015767635,0.037288136,5580
2/28/19,85658,AZ,Tucson,Pima County,Marana,6972,1604,0.005012531,0.038187702,0.066489362,5350
2/28/19,96732,HI,Kahului-Wailuku-Lahaina,Maui County,Kahului,6973,2550,-0.011244668,-0.011627907,0.002358491,5190
2/28/19,56345,MN,,Morrison County,Little Falls,6974,1203,-0.001659751,-0.0243309,0.014333895,5857
2/28/19,64024,MO,Kansas City,Clay County,Excelsior Springs,6975,1099,0.000910747,0,0.001823154,4149
2/28/19,23901,VA,,Prince Edward County,Farmville,6976,1236,0.00243309,0.022332506,0.031719533,5162
2/28/19,10580,NY,New York-Newark-Jersey City,Westchester County,Rye,6977,8387,-0.00391924,0.001432836,0.045239282,5301
2/28/19,55008,MN,Minneapolis-St. Paul-Bloomington,Isanti County,Cambridge,6978,1436,0.00349406,0.023521026,0.070842655,4936
2/28/19,25314,WV,Charleston,Kanawha County,Charleston,6979,1303,-0.006102212,-0.023238381,-0.026885736,7108
2/28/19,35094,AL,Birmingham-Hoover,Jefferson County,Leeds,6980,1175,0,0.029798422,0.041666667,5322
2/28/19,42276,KY,,Logan County,Russellville,6981,896,0.003359462,0.031070196,0.044289044,3450
2/28/19,25427,WV,Hagerstown-Martinsburg,Berkeley County,Hedgesville,6982,1242,-0.000804505,0.020542317,0.03327787,5136
2/28/19,15214,PA,Pittsburgh,Allegheny County,Pittsburgh,6983,1051,0.001906578,0.009606148,0.052052052,5827
2/28/19,47111,IN,Louisville/Jefferson County,Clark County,Charlestown,6984,1127,-0.010535558,-0.069364162,-0.043293718,7693
2/28/19,45206,OH,Cincinnati,Hamilton County,Cincinnati,6985,1389,0.006521739,0.098023715,0.090266876,3534
2/28/19,32091,FL,,Bradford County,Starke,6986,1149,0.005249344,0.03606853,0.067843866,3901
2/28/19,98467,WA,Seattle-Tacoma-Bellevue,Pierce County,University Place,6987,2036,-0.002938296,-0.012609117,0.004440059,4404
2/28/19,19001,PA,Philadelphia-Camden-Wilmington,Montgomery County,Abington,6988,1795,0.004476777,0.019886364,0.007295174,5875
2/28/19,30707,GA,Chattanooga,Walker County,Chickamauga,6989,1084,0.002775208,0.034351145,0.054474708,5619
2/28/19,15226,PA,Pittsburgh,Allegheny County,Pittsburgh,6990,1092,0.005524862,0.03507109,0.051010587,5917
2/28/19,44425,OH,Youngstown-Warren-Boardman,Trumbull County,Hubbard,6991,867,0.012850467,0.030915577,0.033373063,5623
2/28/19,85653,AZ,Tucson,Pima County,Marana,6992,1239,0.001616815,0.019753086,0.050890585,2805
2/28/19,96021,CA,Red Bluff,Tehama County,Corning,6993,1071,0.002808989,0.013245033,-0.015625,2591
2/28/19,96766,HI,Kapaa,Kauai County,Lihue,6994,2175,0,0.009280742,0.031783681,5669
2/28/19,49331,MI,Grand Rapids-Wyoming,Kent County,Lowell,6995,1452,0.002762431,0.013258897,0.010438413,5682
2/28/19,6897,CT,Bridgeport-Stamford-Norwalk,Fairfield County,Wilton,6996,3573,-0.003625209,-0.012164777,-0.025102319,6269
2/28/19,2806,RI,Providence-Warwick,Bristol County,Barrington,6997,2402,0.002922756,0.008819824,-0.020391517,6118
2/28/19,77378,TX,Houston-The Woodlands-Sugar Land,Montgomery County,Willis,6998,1350,0.003717472,0.028963415,0.044083527,3557
2/28/19,2664,MA,Barnstable Town,Barnstable County,Yarmouth,6999,1773,0.004532578,-0.003372681,0.003395586,6360
2/28/19,48324,MI,Detroit-Warren-Dearborn,Oakland County,West Bloomfield,7000,2042,0.004426955,0.009891197,0.016932271,6114
2/28/19,78015,TX,San Antonio-New Braunfels,Bexar County,Fair Oaks Ranch,7001,2608,-0.00647619,-0.03264095,-0.056439942,5149
2/28/19,85083,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,Phoenix,7002,1916,0.001044932,-0.003121748,0.023504274,6696
2/28/19,20816,MD,Washington-Arlington-Alexandria,Montgomery County,Bethesda,7003,3874,0.000774994,0.00964295,0.010960334,6902
2/28/19,10567,NY,New York-Newark-Jersey City,Westchester County,Cortlandt Manor,7004,2784,0.003243243,0.041136874,0.036871508,6463
2/28/19,37663,TN,Kingsport-Bristol-Bristol,Sullivan County,Kingsport,7005,1110,0.007259528,0.015553522,-0.026315789,5838
2/28/19,33305,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,Fort Lauderdale,7006,2084,0.007736944,0.03066271,0.03066271,7218
2/28/19,55346,MN,Minneapolis-St. Paul-Bloomington,Hennepin County,Eden Prairie,7007,2052,0.001953125,0.018867925,0.031155779,6364
2/28/19,87544,NM,Los Alamos,Los Alamos County,Los Alamos,7008,1450,-0.00137741,-0.02422611,0.01611773,7498
2/28/19,90305,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Inglewood,7009,2832,0.006396588,0.039647577,0.030942847,4761
2/28/19,35111,AL,Tuscaloosa,Tuscaloosa County,Lake View,7010,1346,0.005227782,0.020470053,0.069102462,6968
2/28/19,1510,MA,Worcester,Worcester County,Clinton,7011,1736,0.00462963,0.02237927,0.038898863,4529
2/28/19,35213,AL,Birmingham-Hoover,Jefferson County,Mountain Brook,7012,2935,-0.002379334,0.011720097,-0.007439973,5604
2/28/19,2067,MA,Boston-Cambridge-Newton,Norfolk County,Sharon,7013,2600,-0.007633588,-0.05144108,-0.062387306,5889
2/28/19,39307,MS,Meridian,Lauderdale County,Meridian,7014,868,0.001153403,0.017584994,0.02237927,3929
2/28/19,16504,PA,Erie,Erie County,Erie,7015,938,0.005359057,0.018458198,0.049217002,5689
2/28/19,36054,AL,Montgomery,Elmore County,Millbrook,7016,952,0.001051525,-0.0041841,0.002105263,5272
2/28/19,59047,MT,,Park County,Livingston,7017,1190,0.003372681,0.027633851,0.03030303,3889
